Time (s) Run #1;Position (mm) Run #1;Light Intensity (%) Run #1;Log of Light Intensity Run #1;Intensity Vs. Time Run #1;Intensity Vs. Wavelength Run #1;Time (s) Run #2;Position (mm) Run #2;Light Intensity (%) Run #2;Log of Light Intensity Run #2;Intensity Vs. Time Run #2;Intensity Vs. Wavelength Run #2;Time (s) Run #3;Position (mm) Run #3;Light Intensity (%) Run #3;Log of Light Intensity Run #3;Intensity Vs. Time Run #3;Intensity Vs. Wavelength Run #3;Time (s) Run #4;Position (mm) Run #4;Light Intensity (%) Run #4;Log of Light Intensity Run #4;Intensity Vs. Time Run #4;Intensity Vs. Wavelength Run #4;Time (s) Run #5;Position (mm) Run #5;Light Intensity (%) Run #5;Log of Light Intensity Run #5;Intensity Vs. Time Run #5;Intensity Vs. Wavelength Run #5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;102950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103000;67,71;0,5;1,7;4,87;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;103950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104000;67,71;0,5;1,7;4,79;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;104950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105000;67,71;0,5;1,7;4,72;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;105950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106000;67,71;0,5;1,7;4,64;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;106950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107000;67,71;0,5;1,7;4,81;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;107950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108000;67,71;0,5;1,7;4,65;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;108950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109000;67,71;0,5;1,7;4,72;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;109950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110000;67,71;0,5;1,7;4,76;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;110950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111000;67,71;0,5;1,7;4,71;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;111950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112000;67,71;0,5;1,7;4,77;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;112950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113000;67,71;0,5;1,7;4,84;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;113950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;114000;67,71;0,5;1,7;4,71;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;114050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;114100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;114150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;;;;;;5
